molecule_chembl_id,canonical_smiles,logPotency
CHEMBL1431747,CCOc1ccc2[nH]c3c(NCCOC)ncnc3c2c1,4.550000451689026
CHEMBL1328065,Oc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,4.40000018605658
CHEMBL1323026,CN(CC(=O)N1CCCCC1)S(=O)(=O)c1cccc2nsnc12,4.049999969853415
CHEMBL1362981,CCOC(=O)c1sc(=S)n(-c2ccccc2)c1NC(C)=O,4.100000128334196
CHEMBL1733666,Cc1ccc(CS(=O)(=O)CC(C)(O)c2ccccc2)cc1,4.049999969853415
CHEMBL1481182,O=C(NN1CCOCC1)c1ccc([N+](=O)[O-])cc1,4.049999969853415
CHEMBL1502839,CCn1c(CSc2nnc3ccccn23)nc2cc(C(=O)O)ccc21,4.300000202445418
CHEMBL1334328,COc1cccc(C2=Nc3cccc4cccc(c34)N2)c1,4.300000202445418
CHEMBL1392292,O=c1oc2ccc(Cl)cc2nc1/C=C(\O)c1cccs1,4.300000202445418
CHEMBL1352430,COc1ccc(-c2nnc3ccc(SC)nn23)cc1,4.049999969853415
CHEMBL1547422,CCCOc1ccc(N)cc1N.Cl,4.300000202445418
CHEMBL1592989,O=C(NCc1ccccc1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2F)cc1,4.250000251143582
CHEMBL1541779,Cc1c(C(=O)OCC2CCCO2)[nH]c2c1C(=O)CC(c1ccco1)C2,4.250000251143582
CHEMBL1602958,COc1ccc(-n2nc3c(N4CCC(C(=O)NCc5cccc(F)c5)CC4)nnc(C)c3c2C)cc1,4.349999603463148
CHEMBL1733692,Cc1ccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3cn(C)nc3C)C3=C2CC(C)(C)CC3=O)cc1,4.049999969853415
CHEMBL1593915,CC1CCC2(CC1)N=C(c1ccccc1)C(=O)N2CC(=O)Nc1ccc(F)c(Cl)c1,4.049999969853415
CHEMBL1902204,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCC1CCNCC1,5.0
CHEMBL1733750,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1-2,4.349999603463148
CHEMBL457530,CN(C)C(=N)NCCC[C@H](N)C(=O)O,5.373823935845267
CHEMBL1402694,CCOC(=O)C1=C(CC)OC(N)=C(C#N)C1c1ccc(OC)c(C)c1OC,4.250000251143582
CHEMBL1433657,CCc1ccc(Oc2nc3c(C)cccn3c(=O)c2/C=C(\C#N)c2nc3ccccc3s2)cc1,4.300000202445418
CHEMBL1402695,COc1ccc(CNC(=O)CN(c2cccc(OC)c2)S(C)(=O)=O)cc1,7.0
CHEMBL1549267,CC(C)(C)c1cc(NCCCn2ccnc2)n2ncc(-c3ccc(Cl)cc3)c2n1,4.250000251143582
CHEMBL1304914,CCc1ccc(OCC(=O)Nc2ccc3c(c2)OCCO3)cc1,4.149999867728904
CHEMBL1392328,Cc1cc(/C=C(\C#N)C(=O)O)c(C)n1CC1CCCO1,4.049999969853415
CHEMBL1603067,CC(C)C[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12.F[B-](F)(F)F,4.300000202445418
CHEMBL259388,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,5.073822246012611
CHEMBL1513172,CCN(CC)S(=O)(=O)c1nnc(NC(=O)COc2ccc(Cl)cc2)s1,4.049999969853415
CHEMBL1304828,Cn1nnc(NC(=S)NC(=O)/C=C/c2ccco2)n1,4.250000251143582
CHEMBL1352556,CCCN(C(=O)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1)c1ccc(F)cc1,4.100000128334196
CHEMBL1304885,CC1CC(C)CN(c2nc(NCc3ccco3)nc(N)c2[N+](=O)[O-])C1,4.049999969853415
CHEMBL1532631,CCOc1ccc(NC(=O)C(c2ccccn2)N(C(=O)CCl)c2ccc(OCC)cc2)cc1,4.0
CHEMBL1352432,O=C(Nc1ccccc1)C1=C[C@H](c2ccccc2)C[C@H](OCc2ccc(CO)cc2)O1,4.100000128334196
CHEMBL1402815,O=C(NCc1ccc(F)cc1)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,4.049999969853415
CHEMBL1304930,CCCCN(CC)CCCNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C,4.949999401714238
CHEMBL1902013,O=C(NCCCCc1ccccc1)C1CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=NO1,4.250000251143582
CHEMBL3194279,CCN1C(=O)[C@H]2[C@@H](c3ccc(-c4cccc(Cl)c4)cc3)N[C@@](CC(C)C)(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F,4.499999678657065
CHEMBL1902018,O=C(O)C1CCCC1,4.349999603463148
CHEMBL1588126,COc1ccc(CNC(=O)[C@H](C)NC(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,4.049999969853415
CHEMBL1902078,COc1cc(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)c[nH]2)cc(OC)c1,4.049999969853415
CHEMBL3145364,Cc1c(/N=N/c2c(-c3ccc([N+](=O)[O-])cc3)[nH]n(C(N)=S)c2=O)cccc1[N+](=O)[O-],4.250000251143582
CHEMBL1502708,CCCn1c2c(c(O)c(C(=O)NCCCN(CC)CC)c1=O)CCCC2.Cl,6.550059011226662
CHEMBL1902277,CN(C(=O)C1CCC(=O)N(CCCN2CCCC2=O)C1)C(C1CC1)C1CC1,4.049999969853415
CHEMBL1493310,CC(NC(=O)c1sc2ncccc2c1-n1cccc1)c1ccccc1,4.049999969853415
CHEMBL1549309,Cc1cccc2c(N)c3c(nc12)CCCC3.O=C(O)c1cc([N+](=O)[O-])ccc1Cl,4.100000128334196
CHEMBL69612,O=C1NC(=S)S/C1=C\C=C\c1ccc([N+](=O)[O-])o1,4.499999678657065
CHEMBL1559545,O=P(Nc1cccc(Cl)c1)(Oc1ccccc1)Oc1ccccc1,4.049999969853415
CHEMBL1475861,COc1cc(NC(=O)CSc2nc3nc(C)c(Cc4ccc(C)cc4)c(C)n3n2)cc(OC)c1,4.049999969853415
CHEMBL1470882,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C/N1CCCc2ccccc21,4.550000451689026
CHEMBL1402451,CCOC(=O)c1c(CNCCN(CC)CC)n(C)c2cc(Br)c(OC)cc12.Cl,4.049999969853415
CHEMBL1345029,CS(=O)(=O)c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,4.349999603463148
CHEMBL14702,CCC(c1ccc(O)c(O)c1)C(CC)c1ccc(O)c(O)c1,4.049999969853415
CHEMBL1602948,CC(NC(=O)COC(=O)CNS(=O)(=O)/C=C/c1ccccc1)c1ccccc1,4.650000220873455
CHEMBL1441957,CCOc1ccc(NC(=O)Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3ccc(C(=O)NC4CCCCC4)cc32)cc1,4.049999969853415
CHEMBL1320426,CCc1nn(CC(=O)NCc2ccccc2Cl)c(=O)c2cccn12,4.100000128334196
CHEMBL1559591,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]nc2-c2ccc(F)cc2)CC1,4.100000128334196
CHEMBL1463431,Cc1ccc(C)c2c3c([nH]c12)-c1nonc1CC3,4.349999603463148
CHEMBL1502863,CC(C)(C)C(=O)c1cnc(Nc2ccccc2Cl)s1,4.250000251143582
CHEMBL1588106,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12,4.849999245077863
CHEMBL1304831,CCN(CC)c1ccc(/C=C/[N+](=O)[O-])cc1,4.100000128334196
CHEMBL1714227,COc1ccc(CCN(C)CCC(=O)Nc2cccc(C)c2)cc1OC.Cl,4.049999969853415
CHEMBL1591016,CCCN(C(=O)c1cc2c(s1)-c1ccccc1OC2)c1ccc(C(C)C)cc1,4.049999969853415
CHEMBL1357595,Cc1ccc(N2C(=O)c3[nH]nc(-c4ccc(Cl)cc4)c3C2c2ccc(F)cc2)cc1,4.499999678657065
CHEMBL592124,CCc1ccc(S(=O)(=O)/N=C2/C=C(Sc3nc[nH]n3)C(=O)c3ccccc32)cc1,4.100000128334196
CHEMBL1384854,Cc1cc(C)c2c(n1)sc1c(O)cc(O)nc12,4.349999603463148
CHEMBL1463362,N#CC1=C(N)c2ccccc2CC12CCCCC2,4.049999969853415
CHEMBL1323041,COc1ccc2c(c1)c1c(n2C(C)=O)C(OC(C)=O)=NCC1,7.0
CHEMBL1513263,O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccccc1F,4.049999969853415
CHEMBL1481192,Cc1cccc(N2C(=O)NC(=O)/C(=C\C=C\c3ccco3)C2=O)c1,4.049999969853415
CHEMBL1902211,O=C(Nn1cnnc1)c1ccc(Cl)cc1[N+](=O)[O-],4.100000128334196
CHEMBL1994973,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1NS(=O)(=O)c1cccs1,4.049999969853415
CHEMBL1485980,CCOC(=O)c1cccc(NC(=O)c2cc3c(=O)n(Cc4ccccc4)ccc3nc2C)c1,5.2500010234416505
CHEMBL1415004,Cc1cc(C)nc(N=C(N)Nc2cccc(OCc3ccccc3)c2)n1,4.550000451689026
CHEMBL1549283,CN1C(=O)c2cccc3c(N(C)C)ccc(c23)C1=O,4.450000476425332
CHEMBL1437138,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1cccnc1)c1ccccc1,4.049999969853415
CHEMBL1580572,O=C(O)CCNc1cc(N2CCN(C(=O)c3ccco3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,4.499999678657065
CHEMBL1559609,Cc1ccc2nc3sc(C(=O)Nc4c(C)nc(O)nc4O)c(N)c3cc2c1,4.349999603463148
CHEMBL1733615,C=C1CCC[C@]2(C)C[C@H]3OC(=O)C(CN4CC(C)OC(C)C4)[C@H]3C[C@@H]12,5.199998172182031
CHEMBL1902543,CCN(CC)c1ccccc1/C=C/[n+]1ccc(CCCCI)c2ccccc21,4.59999938302362
CHEMBL1606863,Cc1cc(C)c2c3c(sc2n1)C1(CCSCC1)C(C#N)=C(N)O3,4.100000128334196
CHEMBL1733684,Cc1cc(C)c2c(=N)c3ccccc3n(CCCCCCCCn3c4ccccc4c(=N)c4c(C)cc(C)nc43)c2n1.Cl,5.149997413907539
CHEMBL1304888,Cc1cccc(NC2=NC(=O)C(Cc3ccccc3)S2)n1,4.049999969853415
CHEMBL1446667,Cc1ccc(OCCn2c(C3CC(=O)N(Cc4ccccc4)C3)nc3ccccc32)cc1,4.300000202445418
CHEMBL1733732,Cc1ccc(NC(=O)CN2C(=O)C(c3ccc(F)cc3)=NC23CCCCCC3)c(C)c1,4.049999969853415
CHEMBL1588332,Cn1cc(Br)c(C(=O)NN2C(=O)C3C(C2=O)C2C=CC3C23CC3)n1,4.049999969853415
CHEMBL1994935,Sc1nnc(-c2cc(-c3ccccc3)[nH]n2)n1/N=C/c1cccc(Cl)c1,4.100000128334196
CHEMBL1492087,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1,6.50003813440381
CHEMBL1714230,COc1ccc(/C=C/C=C2C(=O)NC(=S)NC2=O)cc1,4.250000251143582
CHEMBL1256291,O=C(c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccccc1F,4.673821906757712
CHEMBL1571442,COc1ccc(OC)c(NC(=O)COC(=O)c2cc3c(s2)CCC3)c1,4.200000237109354
CHEMBL1994803,COc1ccc(/C=N/NC(=O)c2[nH]nc3c2CCc2ccccc2-3)cc1OC,4.049999969853415
CHEMBL1200589,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl,4.40000018605658
CHEMBL1901823,CCn1cc(C(=O)N2CCN(c3ccccc3OC)CC2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21,4.049999969853415
CHEMBL3195208,O=[N+]([O-])c1ccc(/C=N/NS(=O)(=O)c2ccc(Cl)cc2)o1,4.250000251143582
CHEMBL1994988,O=[N+]([O-])c1cc(Cl)cc(/C=N/NC(=S)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1O,4.300000202445418
CHEMBL1200916,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,4.100000128334196
CHEMBL1392479,CCN(Cc1ccccc1)C(=O)CCc1nnc(CCCc2ccccc2)o1,6.199970640755866
CHEMBL1516126,COc1ccc(NC(=O)c2sc3nc(C)c(C(=O)Nc4ccc(C)cc4C)c(-c4cccs4)c3c2N)cc1,4.049999969853415
CHEMBL589,CCCN(CCC)CCc1cccc2c1CC(=O)N2,4.523822188312375
CHEMBL1734264,COc1[nH]c(/N=C/c2ccco2)c(C#N)c1C#N,4.049999969853415
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,6.473789996158335
CHEMBL3208391,COc1ccc(OC)c(NC(=O)C(=O)/C=C(\O)c2cc(OC)ccc2OC)c1,4.40000018605658
CHEMBL1570378,Cn1c(S)nnc1-c1cc(Br)ccc1O,4.049999969853415
CHEMBL1221957,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,4.049999969853415
CHEMBL1304934,Cc1cc(N)n2ncc(-c3ccc(F)cc3)c2n1,4.049999969853415
CHEMBL1541914,Cc1cccc(Oc2ccc(NC(=O)C3CC=CCC3C(=O)O)cc2)c1,4.049999969853415
CHEMBL1352724,O=C1C(=O)N(O)C2CCCCC2N1O,4.749999855918706
CHEMBL1493275,Cc1c(-c2cc(Br)ccc2O)nc2cc3c(cc2c1C)OCO3.Cl,4.049999969853415
CHEMBL1431953,Cc1nnc(-c2cccc(Br)c2)c2cn(-c3ccc(Br)cc3)nc12,4.100000128334196
CHEMBL1588187,O=c1c2cccc3c2c(nn1CN1CCOCC1)-c1ccccc1-3,4.749999855918706
CHEMBL1902348,O=C(NCc1ccccc1F)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,6.950007143079858
CHEMBL1331134,O=C1CC(=O)N(Cc2ccco2)C(=S)N1,4.450000476425332
CHEMBL285540,CCOc1ccc(Nc2cc3n(c(=O)n2)CCc2cc(OC)c(OC)cc2-3)cc1,4.300000202445418
CHEMBL1446689,COc1ccc(C2CC(c3ccc(Cl)cc3Cl)n3nc(N)nc3N2)cc1,4.049999969853415
CHEMBL1516137,COc1ccc(C2N=C(O)c3c(sc4c3CCN(C)C4)N2)cc1O,4.749999855918706
CHEMBL1312714,c1ccc2c(c1)CCN(C1=Nc3cccc4cccc1c34)C2,4.300000202445418
CHEMBL1902618,O=C(OCC(=O)N(CCc1ccccc1)Cc1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,5.549997369826814
CHEMBL1352575,c1cnc(SCCOc2ccc3c(c2)CCC3)nc1,4.049999969853415
CHEMBL1431810,CC1(C)OC(c2ccccc2)=C/C(=C/C=C2C(=O)NC(=S)NC2=O)O1,4.499999678657065
CHEMBL1516474,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,4.300000202445418
CHEMBL1437554,CCC(=O)C1=C(c2cccc([N+](=O)[O-])c2)N(C(=O)CC)n2c(nnc2-c2ccccc2)S1,6.0499760934766735
CHEMBL3195512,O=C(N/N=C/c1ccco1)c1ccc(C(=O)N/N=C/c2ccco2)o1,4.59999938302362
CHEMBL1352624,O=C(/C=C/c1ccco1)Nc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,4.300000202445418
CHEMBL1476819,CCc1ccc(C(=O)CC2(O)C(=O)N(Cc3ccc(C)cc3)c3ccccc32)cc1,4.700000503883016
CHEMBL1880886,COc1ccccc1N1CCN(C(=O)c2ccc3ncsc3c2)CC1,4.049999969853415
CHEMBL1541894,CCc1ccc2nc3sc(C(=O)Nc4nnc(CC)s4)c(N)c3cc2c1,4.349999603463148
CHEMBL1901761,CCCC[n+]1c(/C=C/c2c(OC)cc(OC)cc2OC)ccc2ccccc21,4.700000503883016
CHEMBL1598109,O=C(NCCc1ccccc1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2F)cc1,4.250000251143582
CHEMBL1510455,COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])s3)C2=O)cc1,4.849999245077863
CHEMBL1880953,O=C1CCC(=O)c2ccc3c4c(ccc1c24)CC3,4.100000128334196
CHEMBL1344944,CCc1c(O)cc(=O)n(-c2ccccc2)c1-c1ccccc1,4.349999603463148
CHEMBL1384784,COc1cc2c(cc1OC)C(C)N(C(=O)c1cc3c(s1)-c1ccccc1OC3)CC2,4.949999401714238
CHEMBL1362957,O=C(OCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccc([N+](=O)[O-])o1,4.899998417198648
CHEMBL124006,CN(C)CCCNc1c2ccccc2nc2ccccc12,4.949999401714238
CHEMBL1368041,Brc1ccc(C2=Nc3cccc4cccc(c34)N2)o1,4.250000251143582
CHEMBL1436649,COc1cc2ncc(S(=O)(=O)c3ccccc3)c(N3CCCC(C)C3)c2cc1OC,4.499999678657065
CHEMBL1492143,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)o1)C(=O)Nc1ccc(F)cc1,4.349999603463148
CHEMBL1734319,CCOCCCn1c(SCC(=O)NC2CCCC2)nc2ccccc2c1=O,4.049999969853415
CHEMBL1407642,COc1cc(/C=C/c2nc(O)c3ccccc3n2)cc(Cl)c1O,4.100000128334196
CHEMBL1257041,Br.CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,4.100000128334196
CHEMBL1492359,Cc1ccc2cc(CN(CCCO)S(=O)(=O)c3cccc4nsnc34)c(O)nc2c1C,5.599997654072044
CHEMBL1413787,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,4.59999938302362
CHEMBL1603104,O=C1N=C(Nc2ccccc2Cl)SC1(CO)CO,4.049999969853415
CHEMBL1515297,COC(=O)c1sc(NC(=O)COc2cccnc2[N+](=O)[O-])c(C(=O)OC)c1C,4.149999867728904
CHEMBL1580664,Nc1nc(-c2cc(O)ccc2[N+](=O)[O-])cc(-c2ccccc2)c1[N+](=O)[O-],4.100000128334196
CHEMBL1363028,O=C(CC1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1)NCCOc1cccnc1,4.049999969853415
CHEMBL1588214,CCOc1ccc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)cc1OC,5.950007143079858
CHEMBL1571034,COc1cc(OC)c(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1OC,4.300000202445418
CHEMBL1446779,CN1/C(=C\C(=O)c2cncc(Br)c2)C(C)(C)c2ccccc21,4.049999969853415
CHEMBL1352625,Cc1ccc2nc(O)c3cc(C(=O)NC(C)C)sc3c2c1,5.450004148469349
CHEMBL1489098,CCSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(F)cc1,4.100000128334196
CHEMBL1994456,Cc1[nH]c2ccccc2c1/C=N/NC(=O)c1cc(-c2cccs2)[nH]n1,4.40000018605658
CHEMBL2178107,Oc1ccc(/C=N/c2cccc3ccccc23)c(O)c1,4.100000128334196
CHEMBL1580556,CCOc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,4.40000018605658
CHEMBL1213827,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCCN(C)C,4.550000451689026
CHEMBL1564523,CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)NC1CCN(C(=O)OC(C)(C)C)CC1)C(=O)OCc1ccccc1,4.300000202445418
CHEMBL268697,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,4.723823223283853
CHEMBL1335491,Cc1cccc2sc(NNC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)nc12,4.40000018605658
CHEMBL1734243,Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,6.199970640755866
CHEMBL1541861,CC[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2cc(C)ccc21.[I-],4.749999855918706
CHEMBL1463418,CCOP(=O)(OCC)Oc1cc(C)c(N(C)C)c(C)c1,6.199970640755866
CHEMBL1488129,Cc1nc2c(-c3ccc(F)cc3)c(C)nn2c(C)c1CCC(=O)N1CCN(c2ccc(F)cc2)CC1,4.40000018605658
CHEMBL1392520,C=CCOC(=O)C1=C[C@@H](c2ccc3c(c2)OCO3)C[C@@H](OCc2ccc(CO)cc2)O1,4.100000128334196
CHEMBL1257003,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,6.073811950892794
CHEMBL1714238,COc1ccccc1NS(=O)(=O)c1cc(NC(=O)c2cccnc2)ccc1N1CCCCC1,4.300000202445418
CHEMBL491820,COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,4.700000503883016
CHEMBL1474580,O=C(Nc1cc(-c2ccccc2)sc1C(=O)O)c1cccc(F)c1,4.250000251143582
CHEMBL1588167,CN=C(S)NNC(=O)c1cn(C)nc1C,4.049999969853415
CHEMBL1502719,COc1ccc(-c2ccc(C3C(C#N)=C(N)Oc4[nH]nc(C)c43)o2)cc1,4.100000128334196
CHEMBL1352586,CCCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],4.40000018605658
CHEMBL1445178,CCOC(=O)C1CCN(C(=O)CN(c2cc(OC)ccc2OC)S(=O)(=O)c2ccccc2)CC1,4.499999678657065
CHEMBL1312609,Cc1c(C(=O)O)sc2nc(/C=C/c3cccc(F)c3)nc(O)c12,4.149999867728904
CHEMBL1734228,COc1ccc(OC)c(-c2cc(C(=O)Nc3ccccc3C(N)=O)c3ccccc3n2)c1,4.450000476425332
CHEMBL1623871,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)NCC3,6.873868592738016
CHEMBL1314334,COc1ccc(/C=C\c2nccc3c2[nH]c2ccccc23)cc1,4.349999603463148
CHEMBL1541862,COc1ccc(C(=O)Nc2cccc(/C=C(\CCC(=O)O)c3nc4ccccc4s3)c2)cc1,4.100000128334196
CHEMBL1431871,Cc1ccc(OCc2cc(C(=O)N3CCN(CC(=O)NC(C)C)CC3)no2)cn1,4.049999969853415
CHEMBL1471043,CCOc1cc(/C=C2\CCCC(C(=O)C(F)(F)F)=C2O)ccc1O,4.049999969853415
CHEMBL1525583,Nc1nc(-c2ccccc2)nc(O)c1N,4.100000128334196
CHEMBL1510332,Cc1ccc(S(=O)(=O)Nc2ccc(O)c3ncccc23)cc1.Cl,4.899998417198648
CHEMBL1902352,COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,4.40000018605658
CHEMBL1541901,CCn1ccnc1CN(C)Cc1cn(-c2cccc(C)c2)nc1-c1cccc(F)c1,4.550000451689026
CHEMBL1392445,O=C1c2ccccc2-c2nc3ccccc3nc21,4.40000018605658
CHEMBL1476774,O=C(CI)Nc1cccc2cccnc12,4.650000220873455
CHEMBL1415090,CCCCN(CC)CCN=C(S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,4.049999969853415
CHEMBL3196495,O=C(Cc1cccs1)N/N=C\c1ccc([N+](=O)[O-])s1,4.049999969853415
CHEMBL1588263,COc1cc2c(cc1O)C[C@H]1NCCc3cc4c(c-2c31)OCO4,5.0
CHEMBL581225,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCCO)C(=O)N(CCCCO)C3=O,4.849999245077863
CHEMBL1374203,CCOC(=O)C1=C(c2ccccc2)OC(N)=C(C#N)C1C1CCCCC1,4.499999678657065
CHEMBL1588274,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccoc1,4.300000202445418
CHEMBL1559528,Cc1cccc(N2CC(C(=O)NCC3COc4ccccc4O3)CC2=O)c1C,4.049999969853415
CHEMBL1463302,N#Cc1nc(-c2cccc3ccccc23)oc1NCCN1CCCCC1,4.049999969853415
CHEMBL1407756,COc1ccc2c(c1)c1ccc3c(c1n2C)C(=O)C=CC3=O,4.849999245077863
CHEMBL54909,COc1cc2ccc(=O)oc2c(O)c1O,5.050000457140078
CHEMBL1453783,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CO1,4.40000018605658
CHEMBL3145010,COc1ccc(-n2nc3c(=O)[nH][nH]c3cc2=O)cc1,4.100000128334196
CHEMBL1474808,O=C(Nc1ccc(OC(F)(F)F)cc1)C1CCCCN1S(=O)(=O)c1ccccc1,4.349999603463148
CHEMBL1392432,NS(=O)(=O)c1ccc(CNC(=O)c2cc(-c3cccnc3)nc3ccc(Br)cc23)cc1,4.049999969853415
CHEMBL1993780,Cc1ccc(C(=O)Nc2nnc(CC(=O)N/N=C/c3ccc(O)c(O)c3)s2)cc1,4.949999401714238
CHEMBL1375636,O=C1Nc2cc(Cl)cnc2N2CCCC12,4.59999938302362
CHEMBL1901971,CC(=O)Nc1ccc(OC(=O)N2CCN(/[N+]([O-])=N/Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CC2)cc1,4.40000018605658
CHEMBL1734272,CCOc1ccccc1NC(=O)COc1cccc2c(=O)n(CCOC)ccc12,4.349999603463148
CHEMBL1362933,CN(C)c1cc(Cl)c2nonc2c1N,4.499999678657065
CHEMBL1714872,CCCN1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,4.049999969853415
CHEMBL1435631,Cc1ccc(NC(=O)C(=O)NCC(c2cccnc2)N2CCc3ccccc32)cc1Cl,4.049999969853415
CHEMBL1362949,Cc1ccc2nc(N=C(N)N)nc(C)c2c1,4.300000202445418
CHEMBL1358520,C[C@H](C(=O)OCO/N=[N+](\[O-])N1CCCC1)c1cccc2ccccc12,4.59999938302362
CHEMBL1352607,CN1/C(=C\C=C2/SC(=S)NC2=O)C(C)(C)c2ccccc21,4.250000251143582
CHEMBL1734003,CCN(CC)Cc1cc(Nc2c3ccccc3nc3c4ccccc4n(C)c23)cc(CN(CC)CC)c1O.Cl,4.550000451689026
CHEMBL1304869,O=Nc1c(O)n(Cc2ccc(Cl)cc2Cl)c2ccccc12,4.450000476425332
CHEMBL1363129,COc1ccc(Oc2coc3cc(OC(C)C(=O)O)ccc3c2=O)cc1,4.100000128334196
CHEMBL1520667,Nc1ccc2[nH]c(-c3cccc(-c4nc5cc(N)ccc5[nH]4)n3)nc2c1,5.299997602857746
CHEMBL1505196,O=C(O)CN1C(=O)/C(=C/c2ccc(N3CCCCC3)o2)SC1=S,4.349999603463148
CHEMBL1556486,O=C(NCC(O)c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,4.049999969853415
CHEMBL1721634,Cc1ccc(-n2nnnc2SCC(=O)N2Cc3ccccc3CC2C(=O)O)cc1,4.049999969853415
CHEMBL1324905,COc1cc(OC)c(S(=O)(=O)N2CCOCC2)cc1S(=O)(=O)N1CCOCC1,4.049999969853415
CHEMBL1573331,O=S(=O)(Nc1ccc(O)c2ccccc12)c1ccc(OC(F)(F)F)cc1,4.100000128334196
CHEMBL406652,O=C(O)c1cccc2c(-c3ccccc3)c(-c3ccccc3)[nH]c12,4.100000128334196
