molecule_chembl_id,canonical_smiles,pIC50
CHEMBL172861,CCc1cc(CCc2nc3ccccc3o2)c(S)nc1C,7.619788758288394
CHEMBL43324,CCN1c2ncccc2-c2nccn2-c2ccc(N(C)C)nc21,5.4089353929735005
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,7.327902142064283
CHEMBL99235,CCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.853871964321762
CHEMBL174130,CCc1cc(CCc2nc3cccc(Cl)c3o2)c(S)nc1C,7.5376020021010435
CHEMBL176814,CCc1cc([S+]([O-])Cc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,5.853871964321762
CHEMBL174364,Cc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.013228265733755
CHEMBL82798,CCc1ccc(OC)c(CNc2cc(CC)c(C)nc2O)c1,7.494850021680094
CHEMBL83622,CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,7.638272163982407
CHEMBL171919,CCc1cc(SCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.958607314841775
CHEMBL174267,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1-c1ccccc1,5.958607314841775
CHEMBL83300,CCc1cc(NCc2ccccc2N)c(O)nc1C,4.552841968657781
CHEMBL314003,CCc1cc(NCc2ccccc2COC)c(O)nc1C,4.449771646944906
CHEMBL315689,CCc1cc(NCc2ncccc2OC)c(O)nc1C,5.809668301829708
CHEMBL297115,CCN1c2ncccc2-c2nc(C)cn2-c2cccnc21,4.950781977329818
CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.721246399047171
CHEMBL36995,CCOCn1c(Sc2ccccc2)c(CC)c(=O)[nH]c1=O,7.494850021680094
CHEMBL329720,CCc1cc(CCc2nc3c(C)ccc(C)c3o2)c(O)nc1C,7.552841968657781
CHEMBL85425,CCc1cc(NCc2ccccc2C#N)c(O)nc1C,6.102372908709558
CHEMBL87765,CCc1cc(NCc2cc(C)ccc2OC)c(O)nc1C,7.638272163982407
CHEMBL82904,CCc1ccc(CNc2cc(CC)c(C)nc2O)c(OC)c1,6.292429823902063
CHEMBL85574,CCc1cc(NCc2nc(C)c(C)cc2OC)c(O)nc1C,7.154901959985743
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,5.1911141326401875
CHEMBL107946,Oc1ncccc1C(C#CC1CC1)(OCc1ccncc1)C(F)(F)F,5.090711475837749
CHEMBL174311,CCc1cc(OCc2nc3ccccc3o2)c(O)nc1C,6.718966632752273
CHEMBL367515,CCc1cc(Cc2nc3ccccc3o2)c(O)nc1C,4.346787486224656
CHEMBL173589,CCCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,7.080921907623926
CHEMBL83412,CCc1cc(NCc2cc(C)c(C)cc2OC)c(O)nc1C,8.096910013008056
CHEMBL107899,CCc1cc(C(C#CC2CC2)(OCc2cc(OC)cc(OC)c2)C(F)(F)F)c(O)nc1C,5.415329615535652
CHEMBL415320,CCc1cc(NCc2nc3ccccc3o2)c(O)nc1C,6.6777807052660805
CHEMBL83888,CCc1cc(NCc2cc3c(nc2OC)CCCC3)c(O)nc1C,7.455931955649724
CHEMBL58607,Cc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1ccccc1,5.795880017344075
CHEMBL175089,CCc1cc(CNc2nc3ccccc3o2)c(O)nc1C,5.903089986991944
CHEMBL176594,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C(C)C,7.318758762624412
CHEMBL87284,CCc1cc(NCc2ccccc2SC)c(O)nc1C,5.823908740944319
CHEMBL312896,CCc1cc(CNc2cc(CC)c(C)nc2O)c(O)nc1C,7.040958607678906
CHEMBL105630,CCc1cc(C(C#CC2CC2)(OCc2ccccc2)C(F)(F)F)c(O)nc1C,5.870310107800699
CHEMBL173575,CCc1cc(CCc2nc3c(C)ccc(C)c3o2)c(S)nc1C,7.2839966563652006
CHEMBL173868,CCc1cc(CCC(=O)Nc2c(O)cc(Cl)cc2Cl)c(O)nc1C,3.5228787452803374
CHEMBL85142,CCOc1ccccc1CNc1cc(CC)c(C)nc1O,6.455931955649724
CHEMBL42132,CCN1c2ncccc2-c2ncc(C)n2-c2cccnc21,5.913640169325252
CHEMBL53554,Fc1cccc(F)c1C1SCc2nc3ccccc3n21,6.301029995663981
